name,count
0x41e1d3a43e688effc4851ce4abc81d86e2a2b853,0.03832347568375468
0x8c660aca7ba052dfc85309571811f84da6e01806,0.07603
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,0.03835640257857309
0x247b73802353daadafeccd6823f720d6761d1dac,0.00308001
0xe913a5fe3faa5f0fa0d420c87337c7cb99a0c6e5,0.05
0x7c94c3268e1feef264b7298b143334c6e1fbdc09,1.0
0x90a5d61387c4df28da7030b114ccc50f18d66758,0.024262456033527075
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0x3e5d54d2bb93969d523f3855f0e2ba9db5729929,0.5
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.03574109
0x44ff92199fe1c03f0555abe473d2556ccc196f73,0.049656377865173
0xe0d62cc9233c7e2f1f23fe8c77d6b4d1a265d7cd,0.24908833668772296
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.04976375
0x1a26d060273e5d4cd34564fdc95da34388a98c8c,0.0256
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,1.0
0xab5801a7d398351b8be11c439e05c5b3259aec9b,500.0
0x929fa26bd80d958ee6faf670222d4ee320a0d7ba,0.5
0x153cdb2d1adda3b884fcc3a98f7b064a444d25b7,0.25
0x0de876142a642c3a704a2938fdff8bba7b3b0586,0.005227899056737642
0x723ea9d0acd07279fa4fe19256c1342e56fc6006,0.003359292
0x84d718cd3f47df21eec870c27f7420bcdb81560b,0.08924200502543589
0x9937e86d5af7b782ba77b535ab075c7d54813771,0.1
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.044965
0xdf22d5ad44646b29ff2f65cb462ee862797f2a60,26.0
0x564286362092d8e7936f0549571a803b203aaced,0.0075
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0.05166851
0xb1bf8c88c258789a10144d1c476d47dcb2f41361,1.0
0x0783abc1e6f1eb93b80024a056492e314d949986,0.3
0x46340b20830761efd32832a74d7169b29feb9758,0.0230121608022914
0xedfda531b7c7994cf0c9732e1abb37da99f2f1b4,1e-18
0x699f2eaa789584a330917857c18edc87c3969340,0.027183442021795685
0x6a020399bc38a94d222e47c1d7ac079538ef86cf,1.0
0x3cd751e6b0078be393132286c442345e5dc49699,0.01080365
0xb747a59c7dcc04e3aed5958f1a9b1ebf96e1852f,0.1
0x82acbee0e21ca256f5cbb32b7b141a774457569a,0.34125
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0.28774545
0x3d9f7163654541b7da4915d3c0f600b00bf4099d,0.005
0xef9082944bd910d470f884d9dbf2762b7127035e,0.1
0x93e14a6dcab1ee29ebc477924899823a9ce56f28,0.0051081268326717
0x087a7afb6975a2837453be685eb6272576c0bc06,0.0
0xddcde5eb45a217647f4c656a80ab1625e966e954,0.1175845995
0x0291eb432cb4a2613a7415018933e3db45bcd769,1.0
0x0291eb432cb4a2613a7415018933e3db45bcd769,1.0
0x0291eb432cb4a2613a7415018933e3db45bcd769,1.0
0x5c9e5571b17d91e6accd4f0c29bbe199af1f7b09,0.0
0x5c9e5571b17d91e6accd4f0c29bbe199af1f7b09,0.0
0xc969a8ad906884532f7afae11569e5502f01cf3a,0.1
0x52a00fbccdad0e7b375354b9cbe49485ce247d9f,0.004232064
0x0d4a3e852302b84f507de11fc095bcd6cf0cc167,0.01285
0xd551234ae421e3bcba99a0da6d736074f22192ff,3.141852
